,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,2020-09-12,Sat,Matchweek 1,Away,L 0–1,Southampton,Crystal Palace,Y,FW,84.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,25.0,0.0,0.0,1.0,0.2,0.2,0.1,2.0,0.0,15.0,18.0,83.3,4.0,21.0,0.0,0.0,0.0,Match Report
1,2020-09-20,Sun,Matchweek 2,Home,L 2–5,Southampton,Tottenham,Y,FW,79.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,24.0,0.0,0.0,0.0,0.9,0.9,0.1,4.0,0.0,9.0,16.0,56.3,1.0,11.0,1.0,2.0,2.0,Match Report
2,2020-09-26,Sat,Matchweek 3,Away,W 1–0,Southampton,Burnley,Y,FW,76.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,31.0,3.0,0.0,1.0,0.1,0.1,0.4,1.0,1.0,9.0,16.0,56.3,1.0,13.0,0.0,0.0,0.0,Match Report
3,2020-10-04,Sun,Matchweek 4,Home,W 2–0,Southampton,West Brom,Y,FW,83.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,31.0,1.0,0.0,1.0,0.7,0.7,0.0,2.0,0.0,15.0,22.0,68.2,3.0,25.0,2.0,2.0,1.0,Match Report
4,2020-10-17,Sat,Matchweek 5,Away,D 3–3,Southampton,Chelsea,Y,FW,85.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,31.0,0.0,0.0,0.0,0.8,0.8,0.7,1.0,0.0,14.0,21.0,66.7,2.0,13.0,1.0,1.0,1.0,Match Report
5,2020-10-25,Sun,Matchweek 6,Home,W 2–0,Southampton,Everton,Y,FW,88.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,33.0,0.0,1.0,0.0,0.1,0.1,0.0,1.0,1.0,19.0,24.0,79.2,2.0,21.0,4.0,4.0,3.0,Match Report
6,2020-11-01,Sun,Matchweek 7,Away,W 4–3,Southampton,Aston Villa,Y,FW,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,2.0,0.0,0.0,0.0,0.0,0.1,2.0,0.0,14.0,19.0,73.7,1.0,11.0,1.0,3.0,1.0,Match Report
7,2020-11-06,Fri,Matchweek 8,Home,W 2–0,Southampton,Newcastle Utd,Y,FW,90.0,1.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,40.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,20.0,28.0,71.4,2.0,19.0,1.0,1.0,1.0,Match Report
8,2020-11-23,Mon,Matchweek 9,Away,D 1–1,Southampton,Wolves,Y,FW,90.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,32.0,1.0,0.0,1.0,0.1,0.1,0.8,5.0,1.0,15.0,19.0,78.9,3.0,15.0,0.0,2.0,1.0,Match Report
9,2020-11-29,Sun,Matchweek 10,Home,L 2–3,Southampton,Manchester Utd,Y,FW,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,36.0,1.0,0.0,1.0,0.1,0.1,0.1,3.0,0.0,19.0,26.0,73.1,1.0,16.0,0.0,1.0,0.0,Match Report
