,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,PassLive,PassDead,TO,Fld,Def,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,TotDist,PrgDist,Cmp.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,xA,KP,1/3,PPA,CrsPA
0,2022-08-06,Sat,Matchweek 1,Away,L 0–2,Nott'ham Forest,Newcastle Utd,Y,CB,90,0,0,0,0,0,0,0,0,40,0,1,3,0.0,0.0,0.0,0,0,22,29,75.9,1,18,0,2,1,0,0,0,0,0,0,0,0,0,0,0,442,209,3,60.0,18,20,90.0,1,4,25.0,0.0,0,2,0,0
1,2022-08-14,Sun,Matchweek 2,Home,W 1–0,Nott'ham Forest,West Ham,Y,CB,90,0,0,0,0,0,0,1,0,36,0,1,2,0.0,0.0,0.0,0,0,13,27,48.1,1,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,219,124,7,58.3,5,11,45.5,1,3,33.3,0.0,0,1,0,0
2,2022-08-20,Sat,Matchweek 3,Away,D 1–1,Nott'ham Forest,Everton,Y,CB,90,0,0,0,0,0,0,0,0,49,0,0,0,0.0,0.0,0.0,0,0,33,47,70.2,1,25,1,1,1,0,0,0,0,0,0,0,0,0,0,0,586,178,15,93.8,16,23,69.6,2,7,28.6,0.0,0,2,0,0
3,2022-08-28,Sun,Matchweek 4,Home,L 0–2,Nott'ham Forest,Tottenham,Y,CB,90,0,0,0,0,0,0,1,0,74,3,0,3,0.0,0.0,0.1,2,0,58,65,89.2,6,25,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1131,402,19,86.4,36,39,92.3,3,4,75.0,0.1,2,7,2,1
4,2022-08-31,Wed,Matchweek 5,Away,L 0–6,Nott'ham Forest,Manchester City,Y,CB,90,0,0,0,0,0,0,0,0,36,2,2,2,0.0,0.0,0.0,0,0,18,25,72.0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,105,10,100.0,7,9,77.8,1,6,16.7,0.0,0,0,0,0
5,2022-09-03,Sat,Matchweek 6,Home,L 2–3,Nott'ham Forest,Bournemouth,Y,CB,90,0,0,0,0,0,0,1,0,81,1,1,2,0.0,0.0,0.5,2,0,59,75,78.7,2,43,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1064,271,20,95.2,31,41,75.6,7,9,77.8,0.1,2,4,0,0
6,2022-09-16,Fri,Matchweek 8,Home,L 2–3,Nott'ham Forest,Fulham,Y,CB,90,0,0,0,0,0,0,0,0,68,0,1,0,0.0,0.0,0.0,0,0,51,60,85.0,4,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,269,13,86.7,28,33,84.8,9,11,81.8,0.0,0,4,0,0
7,2022-10-03,Mon,Matchweek 9,Away,L 0–4,Nott'ham Forest,Leicester City,Y,CB,90,0,0,0,0,0,0,0,0,66,0,0,0,0.0,0.0,0.0,1,0,57,63,90.5,0,51,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1178,394,11,91.7,41,44,93.2,5,6,83.3,0.0,1,1,0,0
8,2022-10-10,Mon,Matchweek 10,Home,D 1–1,Nott'ham Forest,Aston Villa,Y,CB,90,0,0,0,0,0,0,0,0,39,1,1,1,0.0,0.0,0.0,0,0,25,29,86.2,2,21,0,1,1,0,0,0,0,0,0,0,0,0,0,0,495,214,5,100.0,18,20,90.0,2,4,50.0,0.0,0,2,0,0
9,2022-10-15,Sat,Matchweek 11,Away,L 0–1,Nott'ham Forest,Wolves,Y,CB,90,0,0,0,0,1,0,1,0,58,1,0,0,0.1,0.1,0.0,0,0,37,48,77.1,5,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,843,428,7,70.0,23,25,92.0,7,13,53.8,0.0,0,5,1,0
10,2022-10-18,Tue,Matchweek 12,Away,D 0–0,Nott'ham Forest,Brighton,Y,CB,90,0,0,0,0,1,0,0,0,26,0,1,2,0.0,0.0,0.0,0,0,8,15,53.3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,27,1,33.3,7,9,77.8,0,3,0.0,0.0,0,0,0,0
11,2022-10-22,Sat,Matchweek 13,Home,W 1–0,Nott'ham Forest,Liverpool,Y,CB,90,0,0,0,0,0,0,0,0,47,0,1,1,0.0,0.0,0.1,1,0,27,32,84.4,0,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,597,368,6,100.0,13,16,81.3,6,8,75.0,0.0,1,2,0,0
12,2022-10-30,Sun,Matchweek 14,Away,L 0–5,Nott'ham Forest,Arsenal,Y,CB,90,0,0,0,0,0,0,0,0,50,2,0,1,0.0,0.0,0.0,1,0,33,39,84.6,1,21,0,1,1,1,0,0,0,0,0,0,0,0,0,0,669,263,7,87.5,23,23,100.0,3,8,37.5,0.0,1,0,0,0
13,2022-11-05,Sat,Matchweek 15,Home,D 2–2,Nott'ham Forest,Brentford,Y,CB,90,0,0,0,0,0,0,0,0,58,1,1,0,0.0,0.0,0.0,1,0,43,50,86.0,6,30,1,0,0,1,0,0,0,0,0,0,0,0,0,0,904,382,8,88.9,27,27,100.0,6,12,50.0,0.0,0,2,0,0
18,2023-01-14,Sat,Matchweek 20,Home,W 2–0,Nott'ham Forest,Leicester City,Y,CB,90,0,0,0,0,0,0,0,0,55,0,1,1,0.0,0.0,0.0,0,0,36,47,76.6,2,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,672,216,16,84.2,16,20,80.0,4,6,66.7,0.1,0,1,0,0
19,2023-01-21,Sat,Matchweek 21,Away,D 1–1,Nott'ham Forest,Bournemouth,N,CB,16,0,0,0,0,0,0,0,0,20,0,0,0,0.0,0.0,0.0,0,0,14,17,82.4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,115,3,60.0,7,8,87.5,4,4,100.0,0.0,0,0,0,0
20,2023-02-05,Sun,Matchweek 22,Home,W 1–0,Nott'ham Forest,Leeds United,Y,CB,90,0,0,0,0,0,0,0,0,32,1,0,2,0.0,0.0,0.0,1,1,16,23,69.6,1,11,0,0,0,1,0,0,0,0,1,0,0,0,0,0,322,185,6,85.7,7,8,87.5,3,7,42.9,0.0,0,1,0,0
22,2023-04-16,Sun,Matchweek 31,Home,L 0–2,Nott'ham Forest,Manchester Utd,Y,CB,80,0,0,0,0,0,0,0,0,36,0,0,0,0.0,0.0,0.2,1,0,17,31,54.8,2,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,313,142,6,60.0,10,16,62.5,1,4,25.0,0.1,1,1,0,0
